,auto_mobility,auto_charge_station,auto_cycles,auto_points,teleop_cycles,teleop_points,total_cycles,links,link_points,total_points,cube_cycles,cube_points,cone_cycles,cone_points,bot_cycles,bot_points,mid_cycles,mid_points,top_cycles,top_points,auto_bot_cubes,auto_mid_cubes,auto_top_cubes,auto_bot_cones,auto_mid_cones,auto_top_cones,auto_bot_cycles,auto_mid_cycles,auto_top_cycles,auto_cube_cycles,auto_cone_cycles,teleop_bot_cubes,teleop_mid_cubes,teleop_top_cubes,teleop_bot_cones,teleop_mid_cones,teleop_top_cones,teleop_bot_cycles,teleop_mid_cycles,teleop_top_cycles,teleop_cube_cycles,teleop_cone_cycles,endgame_charge_station,fouls_committed,fouls_drawn,capped_fouls_committed,capped_fouls_drawn
3681,0.8415480100980667,0.9204475594695941,0.7314246295437565,4.7032656021381305,2.6002245454677575,9.611515688330126,3.331649175011514,0.819258642338198,4.09629321169099,18.41107450215925,1.0071457172083549,4.139003673172508,2.3240348179204875,10.15573737190379,0.7666525624374814,1.5000352327665012,0.3898181106428625,1.0925915957858123,2.170675158000995,11.688894341806208,0.015192049644435261,-0.03267554904654132,0.11557155776658574,-0.05942342968005446,-0.041829507223132084,0.7148611006703138,-0.04115188955784387,-0.07258373740581107,0.8342866831859246,0.10480148583015851,0.6197983465425053,0.15830529729554776,0.24369565476993352,0.4708242108183579,0.621827639892621,0.20801351723792913,0.8462224998826269,0.7898048591288385,0.4552766042465635,1.320684707786701,0.888538305867906,1.6934086515612135,8.522458937383295,1.286990156836169,0.030500745238872324,1.3573255743706771,0.09849135459880776
3683,2.024650751515447,0.5490565565889778,1.9025022964316607,8.251724488766873,6.70725608252031,24.074753806227168,8.609758845384114,2.5997988868718824,12.998994434359417,45.32547285526013,3.5504290410486545,12.36739250870129,5.05768124148174,19.94992426662261,1.5617056965200158,3.353523764661285,3.965337798529414,13.147980164002645,3.0723644435638113,15.778013538708596,0.2572440290773574,0.32460579545447016,0.33265608243070033,-0.03870920088888438,0.9398388867231371,0.07950143166139564,0.2197190602073116,1.265183534053723,0.41363959677497186,0.9170875859183111,0.9830115803345405,0.9962594505014265,0.937724940587491,0.688347123554105,0.3371768160228165,1.7613692536272456,1.966416202246418,1.3371556479376652,2.700466066448989,2.656162334066481,2.62837407498624,4.071632368153834,6.764260487643124,3.660706263540833,1.1979779400507724,2.3018089608452605,0.7321518206443678
3688,2.666822641163082,3.9064570554600744,1.4411255158056036,7.6717027609221775,4.959054993411875,18.388618854855885,6.400180509217479,1.6466533172521192,8.233266586260598,34.29358820203866,2.035454225935147,9.080525807660093,4.364729177807606,16.953388638485894,1.837352797495267,4.023915538667585,0.9499446761388529,2.860858222628878,3.613063628558224,19.14805115779995,0.13346617400982805,0.015766216279845868,1.0879802759589832,0.2186119821304235,-0.0020608745987506514,-0.0034654524321859684,0.3506430238750199,0.012809951124369386,1.0827187357297268,1.2340840134939817,0.21020084961210508,0.551249340706402,0.13670021775654947,0.12732391115244002,0.9495761016688224,0.8052477814078906,2.4129027911769296,1.4963180450171123,0.9402854718253443,2.5385312897160786,0.8079506872761119,4.159643401551292,8.608876733171693,0.43817904870682167,1.4068945860404023,0.4240832351209301,1.3208710295616586
3691,0.5852862163152985,2.2932542651540198,-0.1364938411532299,-0.2485712091702924,2.1021326622791046,5.290248622083666,1.9656388211258746,-0.010037531456705773,-0.05018765728352875,4.991489755629846,1.3295049705043684,3.5825090373173256,0.6364497617705308,1.4326075878825402,1.674065669452005,3.271642779612144,-0.19810452525245803,-0.734830075916617,0.48582091251088494,2.480256383886341,-0.04039107070522331,-0.056835395561541546,0.0384783703451511,-0.06397715571165305,-0.09508230776545246,-0.0003648269803138149,-0.09177620195610886,-0.1440614380437299,0.05387263541670974,-0.03129691739922201,-0.13411265741723744,1.1479439972912115,-0.21401728713576323,0.3072487177330484,0.5107528037847296,0.10037046663483795,0.040931548722418665,1.698245251879246,-0.09905960409741713,0.3630560222410919,1.3054264077953555,0.7229784336804981,-0.5266678123981956,1.7592229978488816,0.0,1.763669601580098,0.0
3692,1.8890470687847172,3.8571451370312966,1.0496241364582835,5.192204350578516,2.4596284055972024,8.663794664593016,3.5092525420554863,0.685083540331372,3.4254177016568597,17.281416716828396,1.292780049874927,5.5528307041456255,2.2186703216153774,8.306024523312718,1.641613810586274,3.652887190539833,-0.09160169618021874,-0.2885511257659761,1.9698802440141043,10.534636029002678,0.09954741210274015,0.04152781183062142,0.3295317609119148,0.26762012348007896,-0.06968301684616499,0.3545009596073067,0.37128163047346197,-0.025588388141726766,0.6891815669413184,0.47957589636962816,0.5607079405961258,0.3504525838211284,-0.06619258280613241,0.4883993721520119,0.876889296180664,-0.017773998826745963,0.7594935476940567,1.2402632398585538,-0.07920061308974558,1.252753160632828,0.793651599554209,1.6417811698086138,5.594047761592921,2.9317712117863164,1.538320543671311,1.6772109738670438,1.2805085415536992
3695,1.595850061174685,0.04754635865740392,1.0493594283817498,3.9540088899227834,1.9263755365345663,4.506886811224199,2.975734964916316,0.3601656838072324,1.800828419036162,10.26172412018314,2.387833151179569,7.3397515166272385,0.5878762655602086,1.204814789240974,1.7085332542312848,3.500021458516009,1.1257757736811846,4.244186460612206,0.1444347929304156,0.8035515285473325,0.09437991384041669,0.8005038156010447,-0.006612230875881201,-0.013341682533546634,0.062282749615642057,0.0924380629267514,0.08406201620739892,0.8646731289231105,0.08961014050269746,0.8948634853724955,0.14745733721318424,1.1490052637916395,0.05135022878375149,0.26419304147483247,0.44925570318743974,0.19351341999034835,-0.23101195921400566,1.6077579314069155,0.2483665489502471,0.036753270821028014,1.4799774385517883,0.4287884011092201,5.155623292362733,0.12175380346925344,0.0,0.12377949506248329,0.0
3704,1.5065962692484913,1.431586524878948,0.3422074060075423,1.2979211288983719,1.058277471533016,3.4977238230783216,1.4004866444818023,0.038067235696644205,0.19033617848322076,4.985981130459917,1.0130056076862992,3.157772749103495,0.3868812246261088,1.644704746192698,1.201175418723062,2.5073298840123655,-0.5401137922493867,-1.4374694006161746,0.7397398271046605,3.6898547268035857,-0.03392676156490641,0.00561131471098808,0.07232632101768632,0.11397982186877739,0.18923970006779672,-0.06881651541287169,0.09011739254681572,0.20113023256825394,0.0161054560303164,0.0659515701948572,0.25463364420405205,0.8105030353959741,-0.28073742039989064,0.31875263485359673,0.1933569664038306,-0.48601939390988463,0.3339664928591901,1.035469593237491,-0.7550978000788188,0.6646087606354272,0.8998716450667965,0.0979906468325547,7.262264266076063,0.03559182881599665,3.5058009541832327,0.4116562870381031,3.9468098157751506
3707,1.6784683881836622,-1.6225185456184934,0.8101697095902337,4.8183678165188955,3.4096643873995998,12.870012721009388,4.219834096989832,0.9624746156263492,4.812373078131746,22.500753615660027,2.366451963683387,9.199094775744612,1.853369004024201,8.485425309523405,0.9342491410360937,1.942860918761791,0.7292731163716062,2.1114739834553027,2.5621467311431654,13.632199338863897,0.11432019504149592,-0.030274311703422183,0.7986067511296593,-0.01621932849071871,-0.03499156271743043,0.03898419468101598,0.08871815944315568,-0.07111982080908491,0.8258483586305553,0.8621979118266578,-0.031087177617490518,0.756190288878294,0.5650582691654561,0.27330785087365334,0.17491918799996325,0.27143157197222506,1.525021856337875,0.9016407022897291,0.8256204547688691,1.7872453212197525,1.54668101543147,1.9185252362639043,5.682355950217447,0.11683816819600307,0.018477378392998428,0.11141645715487745,0.21540399653609568
3711,1.941396606939129,3.856642345071776,1.076193005625268,6.213906394557514,4.255054774346345,15.11830890562898,5.331247559283611,1.5144447151491889,7.572223575745944,28.904438814652906,2.1358125683526064,8.599911664679894,3.1949944667010133,12.705407371160524,1.1036032218833753,2.4079210098932227,1.5640312762859185,4.5529603228455,2.6701888039663406,14.341975258502119,0.19886218845254885,-0.09992635212906423,1.0520636190415527,0.012096956366169895,-0.03714226317633574,-0.04373174356612004,0.20999995804621102,-0.13766705964328205,1.0071314400180535,1.1489083851474988,-0.07070514253321883,0.6861173290886677,0.3965352676539145,-0.08593381018992036,0.21542863708575766,1.3060109988276827,1.7530014897859134,0.8985333965116284,1.7014350976567947,1.6659345315287315,0.9918245227081673,3.269038579576946,8.795298721216389,0.2716228407787254,1.5406536711334575,0.32147406014292235,1.4642420442443749
3712,1.991162824346801,0.675887316520226,0.4890064219916512,1.5411903815063164,1.9008197611547544,2.3197498453969194,2.3898261831464054,0.8338942676786886,4.169471338393441,8.030411565296678,1.6022331049579603,2.2446987468033814,0.7871515859573743,1.6017429860670365,2.742497931771144,5.8471546733248685,0.1920191086533301,0.7284997007040259,-0.5284393168518112,-2.715875368149952,-0.19716426864989436,0.10513451470678915,-0.05069476200821202,0.5762254773375196,0.03825904442281636,0.007065767061670329,0.38062088597490673,0.14436665432675527,-0.041677037338925506,-0.13932434945832156,0.6246854462607307,2.0300259448092572,-0.056020527498531786,-0.2467196531791339,0.311809392973676,0.09341819358296335,-0.25750497057259303,2.346733900413371,0.03920447246255575,-0.502382078218062,1.7352440391777149,0.15650737899592487,5.373211983858166,1.69762990964751,1.367208936432254,1.6227518434039658,1.2179202757918355
3719,0.7585802595319004,-0.32712092841380824,0.42629446061656906,1.6234380757337832,2.698693654183956,4.74752341878525,3.1249881148005247,1.0398250356810443,5.199125178405222,11.570086672924255,2.8775100689214046,6.188184423546017,0.24724643857673412,0.22864687933541633,3.118633801465782,6.601331518952141,0.11339365951744212,0.19731371915707024,-0.12190549793535706,-0.3916761886791824,0.4780928754350968,-0.16757459951199996,0.11110100404252674,-0.15156865928937735,0.015389813913442987,0.07229868378926932,0.3372211505513459,-0.14551088223455783,0.19678704857718923,0.44493907710595304,-0.0423779099690876,2.4995152997456143,-0.0816402792986413,-0.08853695112074075,0.1847672523999429,0.3040521751606025,-0.2977572485281895,2.717878991336505,0.23480374734820694,-0.3736572337369972,2.383919325874951,0.2513118438016821,2.6783448628880704,3.6908856925007987,1.2781516772954507,2.459054179975044,1.231583730130064
3721,0.7131417662617904,3.0090233956808117,0.8552798648945052,4.076275764341657,3.928266890086853,14.91370639600588,4.783540909803498,1.015947231767136,5.07973615883568,24.069716696123724,1.9813478432639942,7.42918057815761,2.8022995202903225,11.550000845927737,1.8036086161674236,4.051633489237534,0.21008086195684034,0.5237084246916497,2.7723438368262387,14.404943162250598,0.5165526579622466,-0.08629981142821568,-0.1492306568829169,-0.04644171495010928,-0.005137817315839467,0.7036499009991127,0.4579715147317648,-0.09901151563213322,0.539226582418028,0.2545576911169389,0.6276685138203387,0.37590968842586475,0.23335486616123122,1.2345912041163731,1.0847633204757983,0.12075759325635965,1.0812082638760006,1.4225460513483021,0.3400495525440864,2.3014583927317145,1.7819141571005583,2.2183547764340217,7.459321763857274,0.007429054328508905,0.339453309387891,0.059998103427079126,0.7508622845454355
3723,1.9285715846750955,3.5310308490728026,-0.11197928604478725,-0.6470620055652548,3.282941943440663,8.141793123993356,3.170962657395876,0.8184718269242078,4.09235913462104,11.58709025304914,2.2195732783867204,4.44303646338264,0.9518275560918823,3.0506915172258124,2.484394470614389,5.0257975341861245,0.3547126621942473,1.0300070110201027,0.2930835606458975,1.4485250071306173,-0.047900640918626586,-0.05323679182634834,-0.024015958642323906,0.03662305509161141,-0.0040259157356592815,-0.0943666137827484,0.0005011137004337471,-0.049913882242631144,-0.10364136772977098,-0.09947529772594768,-0.03809273197301144,1.9674771629384158,0.33556041737620373,-0.09931289015503922,0.41146962747051335,0.04067206259437184,0.43020694690141703,2.4159407876998014,0.38987750103086055,0.3448089802909202,2.2638256682846594,0.9486912610338246,4.415531997520668,3.060441548474193,2.52078823388916,3.075085801760899,2.5877743291781288
3728,-0.6589160294331664,0.6978716435323936,0.5633022744040963,1.5703348697364803,0.7278031978684806,3.8908638013768786,1.2911054722725772,0.4318164736100365,2.1590823680501825,7.620281039163542,0.48301989204526785,2.03514536400641,0.80854175143502,3.4334349961544253,0.2107135353203866,0.8450854756607618,0.4618806107889331,1.6669815116776003,0.6251884097519946,3.03793180886812,0.2467280269143339,0.2339233264108486,-0.14741880288081166,0.19190072319139112,-0.013776329543086687,0.036465641329862186,0.4410097552909842,0.2216325251427826,-0.10797330076626079,0.3384232486205799,0.21937617001974144,-0.20506709735333062,0.037833102309952495,0.2892457917805317,-0.053514895012883354,0.19553014740228988,0.42431036205490874,-0.2511038408803258,0.2361215224588894,0.7163689860190637,0.1341609088035129,0.5797364440134325,3.874052956848799,2.5026783409585547,0.0,2.4986895782279657,0.0
3729,2.380860720344433,4.270702828643097,0.922285026295844,4.8882357801250285,3.2169474024721887,16.081270097783577,4.139201980296941,0.8317517291134342,4.158758645567171,25.128256068697965,1.3229631890692164,8.356634386646041,2.8220675346611666,12.660360713648354,0.08569605940322086,0.30381473221869315,0.21094598991731728,0.6340914797836109,3.8763901633985505,20.202816693167858,0.1563349845022729,0.0038923349110019994,0.9622849177100177,0.023020898977719917,-0.030636003867671388,-0.12659457836309437,0.16894572501905056,-0.03323865050350427,0.8226618826462785,1.0998176244144242,-0.15513547732805627,-0.3008585024932528,-0.016634721174807316,0.6393982372683187,0.3083366359316194,0.28846674956401475,2.4724219650721015,-0.025217613066091063,0.2597723921696539,3.0995220230097553,0.2687870352969946,3.010590929369693,6.50192637523114,1.774309853550121,0.8805550714935846,1.420564786062039,0.6531775691219424
3734,3.136289340903027,0.8345965945852816,0.9788584912618443,4.5480685660762665,3.6804956835086866,15.899064513252723,4.659354174770531,1.0425533382672671,5.212766691336336,25.65989977066533,1.8071212539745776,7.813605479474986,2.852232920795953,12.617549454042324,0.0835461822567398,-0.006470328205748527,1.797290843111103,6.305865953847136,2.79455282152762,14.13964688151172,-0.07936150727976486,0.8880832049033022,0.1351344228916437,-0.08916751193676374,0.017670622195558473,0.061978237168053736,-0.16165258344943312,0.9100440906508371,0.205718614136429,0.9588470591389446,0.004303891951233325,0.15024479074511238,0.027170704174076812,0.6056045695470644,0.029064417553685273,0.8244526989701196,1.9297948507833018,0.20090640122709696,0.8595894023313783,2.543522989297815,0.8181071735867137,2.822042965746939,6.830977961648914,1.500792648573335,0.47254719669100553,1.5875452159878185,0.5355757786415507
3735,0.6793192616803733,1.8130772594783493,0.28087659796414505,0.8525709501608337,2.6787415344577497,5.688321198018943,2.9596181324218946,0.6259650238151475,3.129825119075737,9.670717267255514,2.766504101928941,6.1868886543780235,0.1925837606649861,0.34226968819959597,2.8148816427069123,5.884378162302868,0.054870661554624584,0.21613766752062583,0.08844964075356743,0.40878656353531906,0.2789278699365471,0.045516092523994744,-0.0522271555185603,-0.021380240276234298,0.02210520067196213,0.027072590615773363,0.25454862337151807,0.06575018906457936,-0.028907862580734824,0.2656788386208444,0.021769152090924067,2.3615176684563215,-0.020121242736959845,0.1888189582654367,0.23012741256195635,0.018383321518756657,-0.049915511083233784,2.5822259401135925,-0.005212116639791917,0.1353605311649522,2.514912912694161,0.18170354948717454,6.2119593598370155,2.1004328568372763,0.19155740045771794,2.1300676431657375,0.3167525149883452
3737,1.5460847643008533,2.421819928529086,0.2561834703356126,0.7432583753534318,2.198310149638311,6.5356917697141075,2.4544936199739236,0.13319631001217924,0.6659815500608959,7.944931695128437,1.9073461903058742,6.592478574516634,0.5474366551920735,0.6844556654115642,1.7753770986423352,3.7963779690103334,-0.02805567610785631,-0.05766262775511928,0.7149631299278288,3.552280854588662,0.21103290639768343,-0.011159589103742238,0.00265320820414656,0.04993381419622748,0.03368773353887987,-0.012415074185099236,0.2582002980026166,0.020802151142276952,-0.013224081957932123,0.19649560007711164,0.06564559859435062,0.8263269914798532,0.05195180771825621,0.8595627308082718,0.7159670997531287,-0.09384360595385598,-0.11536480852698729,1.5336054384993545,-0.04509655733756096,0.7409297721124101,1.7237258202663845,0.4911770216464807,7.664640077994097,1.7711473382910752,1.579583376961531,1.4319757231426458,3.02289402144333
3739,2.814552271815415,2.7143628598071157,1.0193351252043623,4.903779491059658,4.770264086354274,13.69436173427497,5.7895992115586346,1.419832415189902,7.0991620759495095,25.69730330128413,2.288858855620127,7.790457338642073,3.500660027463339,10.823930846199532,1.1701022838378228,2.28251866802173,3.918601860146628,12.426733458611414,0.6979358516391115,3.90180834920316,-0.0032998649780260013,0.731268052658745,0.20556071805768197,-0.05810147342507099,-0.05819503274281576,0.2015961096655559,-0.06133199975235092,0.673116280857515,0.4072436059996989,0.9336800671093197,0.08543898334787957,0.6115912632099578,0.6494757857572171,0.0936058344596775,0.6213207436955046,2.5951974398940068,0.19797953583096992,1.2331297825480003,3.244753550932254,0.29166728442909456,1.3550266848564587,3.4148882640666938,4.598302732514704,0.9196653163302322,0.305250369818533,0.8740448089868864,0.28825217259150154
3740,0.2330020353631418,4.023534585697544,0.4030843974433923,1.641049720481674,2.4931671915985407,7.613114857674535,2.896251589041933,0.44967811279699454,2.248390563984973,11.502555142141182,2.6785632855553225,7.265934835279062,0.21374878110584816,1.9610082630038792,1.5969334589325257,3.432754341949392,0.4084983749166743,1.3145250117914373,0.8493027007429144,4.350734858470861,0.24959646463819884,0.18212396288790667,0.04603987755355965,-0.04908327174198444,-0.02569259710802761,0.0317643151692297,0.1956675837402427,0.15340815127557636,0.07173984612194903,0.46719665962259405,-0.05275186836919781,1.6098663488586866,0.3817023002135086,0.267215039736462,-0.1469065697443797,-0.09973538460147147,0.561181229245985,1.4477409129253105,0.27635352520089174,0.8226718440767133,2.234058900710695,0.28724675199778593,1.7066445809077275,0.050157521260584585,0.9267184402362099,0.06437554921400866,0.917369661748956
3743,0.6871051048149842,0.9757393790007154,0.08816383138719897,0.234597094901357,1.8265577002399618,4.261220751237768,1.9147215316271606,0.3456307527419295,1.7281537637096476,6.223971609848774,1.3179307882921838,3.1271520135865813,0.5983910026793288,1.3591167128649446,1.2209219512223264,2.43314981358709,0.7835141160613963,2.507541579506289,-0.06305985454787219,-0.4198893792839285,-0.008804280974411372,0.15735456028550066,0.014584784772752355,0.04209562531139794,-0.004275578448166284,-0.07218332063253428,0.026866569317720322,0.1490705130566466,-0.06563923028954931,0.14912876616331408,-0.04727792050939345,0.9635199392461591,0.2764037606547055,-0.00862825832525244,0.2875831843391036,0.37029587941909603,0.045037122043847515,1.230924485943364,0.6392568667658328,0.028818870190392868,1.1985129377014254,0.6667291319742207,5.467436023294019,0.0,2.017635794311002,0.0,2.085283388885425
3748,0.1076143979591976,2.985993418212765,0.7708214330913946,2.5148583801081235,2.3899879885940716,7.419548009590295,3.1608094216854665,0.880249322204765,4.401246611023826,14.335653000722244,2.7315059300362696,7.910172730328871,0.42942425964209713,2.015234272967625,2.0488800019338984,4.84548815588447,0.25755227751049425,0.7084306436250276,0.8642020188571055,4.384876076220796,0.7693215715469567,-0.026276117726631004,-0.05929161178127342,-0.01140282966469744,-0.04478568674982593,0.1386580901230268,0.7586123499179261,-0.07062905684736992,0.08023453835196456,0.6852659386896728,0.08386381751157279,1.3202567759860593,0.10079143128213491,0.6188314540429887,-0.03935139655121585,0.22170646948952458,0.1563451648209469,1.2830838316258166,0.3233014102110676,0.7759960219536988,2.0434188059579963,0.34260693196206055,3.9961408926387265,2.2836678375121924,0.8188436927879563,2.359699107205139,0.8379390026279199
3749,2.163182577815001,1.297567138356121,0.46074716367568014,3.055813350415976,4.0157472519046395,14.785783430622557,4.4765009487117595,1.3011935424789811,6.505967712394907,24.347566337599645,2.1855656358237456,6.731955710840826,2.289916814509334,11.115308784212731,1.6036960873216366,3.183535424160283,0.09479910737154751,0.15140511334901552,2.7804027260793758,14.493897791196,-0.14977629452438887,-0.026858796636725572,0.006188539771029799,0.13329762042786542,-0.09872045741980433,0.6027084801227621,-0.017439937143339482,-0.12617899379864317,0.6076939859505183,-0.17254214797880946,0.635353377388178,1.4791399514759467,0.05577320625930565,0.8332678549179776,0.1521335480047034,0.16623381103316803,1.3452961565638457,1.628254408751079,0.2208934432100622,2.177428410580258,2.363276154590207,1.6582492750230953,5.23854195289089,1.7422114767443473,1.3905507474035483,1.394004610359708,1.47452984130727
3751,2.13899545780572,0.8988601019054652,-0.025966476474249378,0.5636330364064435,1.5845070729906028,5.730195858853904,1.5585405965163532,0.43781722556376096,2.189086127818805,8.482915023079153,-0.4991969260288218,0.19077948534208766,2.0576891465610516,6.10004405604823,0.5485517226961072,0.8719217032954306,-0.08952263359771549,-0.30344828326203827,1.1037326687250348,5.71855772342023,-0.07339999121788415,-0.11227624875401548,0.14996181734616773,-0.1568953625001769,0.07583362386322488,0.05951388167839543,-0.22543384667721955,-0.033409491568320876,0.21555994204729134,-0.025116119066061787,-0.011775585420851713,-0.7728126434125883,-0.022683710347746383,0.27485916789515974,1.5008482413680657,-0.05486474636787682,0.5782695719607904,0.7433043954894778,-0.07191664941784634,0.8588719459396881,-0.4958312785886001,2.0516351334837357,7.271005591031939,0.4943429531740987,3.143348175339578,0.4761753559745826,3.120860206012501
3753,2.201955162034861,2.5980348278990233,0.2259036321726298,0.3159889630093549,2.216026935286494,8.125441250993228,2.4419313506441176,0.1968969836044441,0.98448491802222,9.425915377675953,0.8786475640145828,2.9503640291053217,1.5619675030371076,5.473427003455731,0.7811223073688458,1.6396103193878335,0.832204768741057,2.916401419794158,0.8272572274463471,3.843180900726613,0.10673280381107748,0.08864036480867285,-0.07477270931991495,-0.028564227449560692,0.3384837791569158,-0.2075605180609707,0.07862715251130407,0.4274102533117491,-0.28175931301311996,0.12160017588974062,0.10328083230239554,0.3238991805806998,0.04544886072011199,0.3840635747276069,0.3757076700437666,0.3567910946852554,0.7224791040685627,0.7010471254870145,0.40277119242410714,1.1070844238376123,0.7557515072093443,1.4575607638821202,-2.397426978472417,1.2153183806401198,1.1171980613927441,1.2405234765342625,1.183186378673645
3755,-0.5377810767577673,1.8342195112964397,0.07024582555690338,0.30441411931516227,1.8338504911773728,3.9232404930931484,1.9040963167342766,0.2538532462885934,1.269266231442967,5.496920843851278,0.799950662159227,1.6385614451494017,1.115797538273125,2.5929525391129813,1.4877001896889839,2.8884975618756483,0.4921271616007805,1.7092031790402418,-0.032088078893804384,-0.13938174699646155,0.007903045920385082,0.05700278739406847,-0.08265227445627166,-0.06822591082878916,0.10571283111043894,0.07288761753772914,-0.0637915407952176,0.16055148373544204,-0.014105752567515945,-0.025308310267938696,0.10340204094598895,0.5260027170135545,0.32299961481587025,0.00249233657663836,1.0269878054805455,0.029815856161065857,-0.016784905670945094,1.5420962649353045,0.34879718734413134,-0.018390335545800524,0.8337957014606416,1.020481704377264,4.215106579176677,0.52605169717805,1.5278968247415992,0.458990577034892,0.9405738683833201
3756,0.5802868683993357,0.3483558980847996,0.6840516196359829,2.2780802668198623,1.9166340764960874,4.413650803157675,2.6006856961320697,0.2895588399057674,1.4477941995288375,8.139525269506377,2.4312381749739447,6.897572598440522,0.16935749434450753,-0.13983322751928173,1.9773925012889693,4.399222081013601,0.4881114034845728,1.5787307081318045,0.12687395493696718,0.770201905897175,0.42680612912344834,0.0873484302157458,0.058518813913363346,0.005059692015130818,0.029612521393006328,0.06339364936130706,0.4338972202311077,0.11822835783217632,0.12445478721892496,0.5771019144544087,0.1021492433686833,1.3372121734661626,0.16435517150076412,0.33360651622949544,0.19424778000768508,0.19482508080056873,-0.3411780218015199,1.537840078236395,0.36153352426780094,-0.005171685201777854,1.8455391033132493,0.059336539001938415,4.807977416570109,0.6696682221399839,1.6096046437406208,0.6694013252770413,1.47129545741273
3759,2.379508970215454,0.16387686959255265,0.272830854629528,1.1351513127900221,2.748397898363242,6.912116441984508,3.0212337447645545,0.47892586047310515,2.3946293023655256,10.441897900861367,1.6019408410215505,4.02295580276728,1.4185684278936346,4.018831570736796,2.0257709667347714,4.220538512354154,0.6650687565041329,1.9666173132320681,0.36832656002605607,1.9003928893359276,0.21459308191826137,0.0038561852873694163,0.009901127094850307,0.015216402308897883,-0.05650273652432205,0.11808546371740605,0.22469273193411426,-0.05583893412408535,0.1215829048407149,0.217195644634225,0.06651378127997173,1.1333589503426245,0.12682478991347604,0.17575008476296933,0.7047848927726165,0.6027840781187944,0.0906586095786257,1.8220733830423057,0.7236813721626155,0.26036395088004716,1.4098255252938667,1.3694078645894299,6.952304433158299,0.07078179401103228,1.5527013033619648,0.4356810148236073,2.0471384294011115
3760,0.943627118928338,1.2358617161577259,-0.006540906882532858,-0.49418684066311014,1.3032786214322243,4.669977322681191,1.2967377145496912,0.05029213258917466,0.2514606629458732,4.427251144963955,0.23243957994299858,0.819492479059535,1.0615582292514267,3.3578644217389697,0.5823609504652336,1.4656433650365943,0.1545043688635441,0.3265727624655501,0.4186926163439189,2.082644363007107,-0.04878410851735428,0.09028994519576622,-0.09731789462312436,0.12932244923364355,-0.03637377195144486,-0.10186758537547691,0.08984596077988578,0.05972327222219201,-0.18753686528830774,-0.03552102842992306,0.009790638116801899,0.145697894303637,-0.16471548212259587,0.19428826290828066,0.3143424943123692,0.24960504114049006,0.407462356645819,0.48927333327298983,0.0956719608860242,0.6127463004664766,0.22276293588900925,1.0238343501132086,0.025310097486271443,2.163674055536057,0.0,2.4211196475622825,0.2649067190079591
3767,2.1385987402291855,2.9916537743163674,1.0309236641079411,6.356422438541865,4.228375300003915,16.243278427417643,5.259298239388071,1.1660840726843171,5.830420363421585,28.43012103482696,1.735840110007762,8.150145559706656,3.5233817682770288,14.437398986877026,0.4632819693930616,0.912011006365839,1.6689329691794457,4.985165502993873,3.117879590928761,16.680328464556748,-0.009681827302983701,-0.07100515679699934,1.0444749025737892,-0.012718754176208397,0.05309589244860129,0.031629750544554476,-0.023150846275461164,-0.01837736058586551,1.0751656863918637,0.9621523075420122,0.07049875743860581,0.24356106441180164,0.4735295757306909,0.06370380329304662,0.25375509681713754,1.218184921628614,1.9880825218049116,0.49495976409223186,1.6908453539600679,2.0508999897895555,0.7769662068799239,3.4557967311777698,7.220424003834752,1.0805192863633315,0.8327465268492796,1.0311295814902035,0.8398403784261916
3770,1.2178334689227628,2.685075327477138,1.0117772844958801,5.32167162163244,4.478829532371724,16.036936931280785,5.490606816867604,1.2501862816587754,6.250931408293877,27.609539961207105,2.0972475896664333,7.59879228315887,3.3934861818894144,13.780858188437135,1.1444586058431778,2.532239814404879,1.8250415565041642,5.463285556166011,2.5202441847122063,13.384405379283562,0.08296333363687491,-0.050809480772854854,-0.08778221506402314,0.15883185580717982,0.0389272232137831,0.8686733085595285,0.24194741409341922,-0.011787283376660856,0.7810816047408871,-0.055296505631725945,1.0667383792402432,0.38304836460971303,0.7661668296750884,1.0017678742812282,0.5182541624639675,1.070355548580767,0.7366971863606422,0.9017806272453566,1.8366987227276392,1.7386448932585836,2.151759796956141,2.326164291098378,9.240621455718479,0.0,0.0,0.0,0.037230982103854726
3773,1.353640993388082,2.6715254143008913,0.7073600538210251,2.347412233475135,1.2565822307465284,3.2993223977263457,1.9639422845675538,-0.056370134515681715,-0.2818506725784085,5.3648839586230705,2.163996795285089,6.826810570614688,-0.20003098922185275,-1.155797438376429,1.0509945193216448,2.640988101630894,0.8545831160941078,2.6542168907335006,0.0634318330568487,0.38506896350193054,0.5732658442731327,0.041100779479802674,0.05682256350327821,-0.028209387673140043,0.04403996904297161,0.018318388245488596,0.5453542612219151,0.0853265512203226,0.07551365833498497,0.6718384146990808,0.034747596256433935,0.5155413289955809,0.6549480110923968,0.31908441418620426,-0.013576758199393843,0.11094907447439363,-0.33521425741557165,0.5028999018444862,0.7662420769920759,-0.015778027773373685,1.4910933064986025,-0.2361645793883912,8.706671696950737,0.35527185299537944,0.8992270947903588,0.35192517228973486,1.1792090279165313
